[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-16 05:05:44] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-16 05:05:45] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-16 05:05:45] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-16 05:05:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544\
[2024-11-16 05:05:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/youtube/
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828309a0fc-LWj6X3.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:bc0b66dd620414b5341c6fdc901c49c09ae75061===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/673828309eabd-4S1Mh8.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=155
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css?simply_static_page=155
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 18074 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/673828309eabd-4S1Mh8.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:774aebfda01afae3721f7534d33168e384dc50b3===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830a6433-mhl15j.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=156
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js?simply_static_page=156
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 95387 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830a6433-mhl15j.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.js
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:ec1ba8a9b81e332d47daf8769fc13a655717f386===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830ac0b8-pfb4qS.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=157
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?simply_static_page=157
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 16167 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830ac0b8-pfb4qS.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:5532dc7b582004089698f004af4e1648fb4eb37c===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830b2357-WdDNir.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=158
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js?simply_static_page=158
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 50680 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830b2357-WdDNir.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.js
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:de789915190f058ddef79a3f064b285ff6b73fac===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830b73f1-MrcT1v.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=159
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css?simply_static_page=159
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 73625 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830b73f1-MrcT1v.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 15 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:7e0287aacebe401497d37e2d9aae997d84a051cb===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830c0820-s9BeNk.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=160
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?simply_static_page=160
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 59344 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830c0820-s9BeNk.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 15 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:97309455b4d0c96c7166fba50aac7c08d5d751ac===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830c82b6-YC6CnE.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=161
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?simply_static_page=161
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 732 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830c82b6-YC6CnE.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:237c59a13a5b465448f86f03e6b080264cb98e07===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830ce33e-KTkuT1.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=162
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?simply_static_page=162
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 675 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830ce33e-KTkuT1.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:cfa97de74f0485e6f78bf5892aec535f566e2b0f===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830d4ea9-g1B0KS.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=163
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css?simply_static_page=163
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 38997 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\HP\AppData\Local\Temp/67382830d4ea9-g1B0KS.tmp to C:\xampp\htdocs\youtube/wp-content/uploads\simply-static\temp-files/simply-static-1-1731733544/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.css
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-16 05:05:52] [class-ss-page.php:119] Checking Content Identical:be52754a2b0312e397316f9beb57ae7818e600cc===. Value: FALSE
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:72] URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
[2024-11-16 05:05:52] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 677
[2024-11-16 05:05:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\HP\AppData\Local\Temp/67382830dbc99-ioVDlH.tmp
[2024-11-16 05:05:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=164
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/youtube/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?simply_static_page=164
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:103] Filesize: 30999 bytes
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-16 05:05:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css
